player_name,teams,end_year,start_year,years,ip,k_9,bb_9,k_bb,hr_9,FIP,park_FIP,FIP_minus,FIP_WAR,ERA,park_ERA,ERA_minus,ERA_WAR
Frank Francisco,ChA/NYN/Pit/TB/MIL,2015,2008,8,476.0,9.85,2.99,3.85,0.98,3.465,3.474,86.60,4.53,3.404,3.415,85.42,4.93
Frankie Montas,NYN,2020,2015,3,264.4,10.69,2.42,4.85,0.89,2.956,3.006,77.74,5.53,2.928,2.978,77.02,5.67
Franklin Morales,Tex/Bos/HOU,2014,2008,5,372.6,8.19,5.48,1.56,1.26,5.122,5.120,122.72,-2.15,4.998,4.987,120.53,-1.74
Franklin Perez,ChN,2019,2019,1,27.7,6.51,4.88,1.33,0.65,4.342,4.313,111.10,-0.08,6.510,6.467,166.58,-0.80
Freddy Garcia,Col/Oak/HOU/DET/LAN/LA,2014,2005,8,1095.6,6.39,2.46,2.70,0.94,4.055,4.057,93.43,13.21,4.081,4.085,94.06,13.12
Freddy Peralta,Sea,2020,2015,3,265.9,11.17,4.43,2.64,1.66,4.599,4.646,119.84,0.11,4.500,4.545,117.23,0.47
Gabe DeHoyos,WAS/SEA/CLV,2010,2008,3,107.4,7.38,5.28,1.40,0.84,4.625,4.654,108.00,-0.16,5.118,5.151,119.36,-0.77
Gabriel Ynoa,NYA,2017,2017,1,82.7,6.10,3.38,1.81,1.52,5.258,5.206,134.72,-1.19,5.330,5.277,136.55,-1.26
Garrett Mock,Bos/SD,2011,2009,3,482.6,6.60,3.08,2.15,0.93,4.130,4.164,100.77,3.53,5.055,5.093,123.45,-1.75
Garrett Olson,PHI/Was,2010,2005,4,333.7,6.90,3.88,1.86,1.05,4.606,4.606,104.08,2.47,4.286,4.286,96.42,3.68
Garrett Richards,Sea/Bos/Tor,2020,2015,6,1070.9,8.56,2.92,3.06,0.90,3.572,3.597,94.79,13.02,3.422,3.446,90.73,15.45
Gary Glover,ANA,2006,2006,1,104.3,4.23,2.85,1.49,0.86,4.446,4.522,104.45,0.03,4.140,4.210,97.26,0.41
Gary Majewski,COL/Atl,2007,2005,3,158.4,5.51,4.15,1.34,1.02,4.942,4.862,107.67,-0.24,5.114,5.002,111.47,-0.50
Gavin Floyd,SD/Hou/Tam/NYN/WAS,2015,2009,7,1084.5,7.44,2.66,2.90,0.94,3.808,3.864,98.08,11.40,3.659,3.710,93.89,13.82
Geno Espineli,SD,2011,2011,1,65.3,3.58,3.44,1.04,0.96,4.908,5.008,128.95,-0.75,4.680,4.776,122.96,-0.56
Geoff Geary,NYN/Tor/AZ/FLA/Pit,2010,2005,6,321.2,5.49,3.05,1.85,0.78,4.246,4.270,96.05,1.49,4.930,4.964,111.61,-1.07
George Kontos,ChA/Bal,2017,2013,5,262.0,7.39,2.82,6.29,1.31,4.390,4.342,114.37,-1.09,4.157,4.112,108.47,-0.23
George Sherrill,KC/Tex,2012,2005,8,396.7,9.35,4.20,2.31,0.88,3.899,3.832,87.55,3.63,4.081,4.016,92.43,2.73
German Marquez,Tor/Ari,2020,2015,4,502.7,8.74,2.74,3.27,1.34,4.097,4.103,106.61,3.28,4.025,4.031,104.68,3.82
Gerrit Cole,Det/Tam,2020,2014,7,1127.3,8.85,2.32,3.92,1.05,3.520,3.530,93.28,14.55,3.609,3.615,95.45,13.25
Giancarlo Alvarado,WAS,2010,2010,1,184.0,7.58,3.33,2.28,1.27,4.482,4.482,105.10,1.23,5.530,5.530,129.69,-0.88
Gil Meche,Was/FLA/SEA/AZ/KC,2011,2005,7,1165.3,7.35,3.60,2.08,1.08,4.423,4.421,101.30,9.38,4.540,4.538,103.82,8.05
Gio Gonzalez,Mia/Col/LAA/Tor/Pit,2020,2009,10,1558.7,8.64,3.71,2.36,0.86,3.782,3.801,98.25,16.13,3.632,3.651,94.09,20.09
Giovanni Carrara,PHI/Tex,2007,2005,3,70.3,7.80,4.86,1.74,0.90,4.412,4.394,100.24,0.18,6.774,6.724,151.78,-1.66
Giovanny Gallegos,LAN/Mil,2020,2015,5,411.0,10.88,2.52,4.51,1.31,3.543,3.558,92.33,2.67,3.592,3.612,93.79,2.40
Glen Perkins,Sea/Was/Tam/PIT,2017,2005,11,725.0,8.57,2.68,4.14,1.04,3.779,3.813,91.60,4.94,3.586,3.619,86.88,6.88
Glendon Rusch,ANA,2006,2006,1,163.7,5.77,3.02,1.91,0.44,3.551,3.611,83.42,2.93,3.740,3.804,87.86,2.54
Grant Balfour,SD/Hou/SF/Flo/SEA/WAS,2016,2008,9,600.1,10.80,3.93,3.01,0.93,3.506,3.550,87.54,5.36,3.645,3.683,90.32,4.54
Grant Dayton,ChN/KC,2020,2015,5,308.1,11.66,2.69,4.65,1.11,3.122,3.103,80.62,3.84,2.866,2.848,73.89,4.89
Greg Aquino,ATL/PHI/AZ,2008,2006,2,104.4,9.75,4.48,2.26,1.73,5.149,5.158,117.11,-0.65,5.609,5.617,127.55,-1.20
Greg Holland,Bal/Tam/Bos/KC/Cle,2019,2012,8,633.2,11.50,4.02,3.37,0.95,3.386,3.388,87.69,5.64,3.594,3.596,93.15,3.91
Greg Maddux,OAK/ATL/Tex/CHC,2009,2005,5,788.3,4.59,1.40,3.34,1.05,4.270,4.228,94.94,9.30,4.532,4.486,100.46,7.28
Greg Miller,Bal,2007,2005,2,66.6,7.29,7.83,0.93,1.89,7.082,7.035,152.47,-1.05,7.020,6.973,151.14,-1.01
Greg Nappo,StL,2017,2016,2,163.3,7.99,3.36,2.40,1.82,5.213,5.248,138.88,-2.65,4.850,4.883,130.00,-1.93
Greg Reynolds,ATL,2009,2008,2,362.3,4.77,2.88,1.64,0.84,4.481,4.496,102.58,2.85,4.121,4.135,94.26,4.41
Greg Smith,SD,2010,2010,1,87.3,4.53,3.92,1.16,1.24,5.305,5.413,126.94,-0.35,6.080,6.204,145.50,-1.09
Gregory Infante,Bal,2018,2018,1,88.0,8.80,4.30,2.05,0.61,3.510,3.487,91.69,0.60,2.350,2.334,61.38,1.94
Gregory Smith,CLV,2008,2008,1,53.0,6.11,3.23,1.90,1.19,4.825,4.873,109.75,0.23,4.580,4.626,104.19,0.37
Griffin Canning,LAA,2020,2015,2,90.0,11.00,2.60,4.23,1.40,3.625,3.687,95.30,1.05,3.000,3.051,78.84,1.82
Guillermo Moscoso,Col/Oak,2012,2010,3,265.3,5.56,3.60,1.55,1.09,4.760,4.723,112.49,0.68,4.610,4.572,108.94,1.13
Guillermo Mota,Phi/FLA/LAA/COL/LAN/LA,2012,2005,8,416.0,7.87,3.14,2.67,1.06,4.096,4.100,97.69,1.65,3.786,3.799,89.79,3.35
Gustavo Chacin,OAK,2009,2005,5,840.7,5.15,3.05,1.74,1.28,5.048,5.048,112.76,2.67,4.831,4.831,107.55,4.91
Hansel Robles,Tam/Mil,2020,2015,5,212.3,10.30,2.50,4.18,1.02,3.215,3.202,84.98,2.17,2.416,2.401,64.18,4.43
Hayden Penn,PIT,2009,2009,1,75.3,5.26,3.23,1.63,1.55,5.476,5.531,128.12,-0.34,5.500,5.556,128.69,-0.36
Heath Bell,Bos/Tor/Was/NYN/NYM,2014,2005,10,785.8,9.52,3.09,3.21,0.73,3.260,3.285,77.32,11.33,3.186,3.205,76.21,11.97
Heath Hembree,Mil/Bos/NYN,2019,2015,5,342.5,9.12,3.05,3.12,1.08,3.760,3.729,98.27,1.25,4.234,4.200,111.07,-0.86
Hector Carrasco,Sea,2007,2005,3,324.3,5.63,3.00,1.92,1.05,4.576,4.622,102.33,0.41,3.416,3.450,76.42,4.86
Hector Neris,SD/Mia/Tor,2020,2015,5,166.7,11.93,3.40,3.62,1.13,3.354,3.393,87.93,1.47,3.184,3.221,83.51,1.88
Hector Noesi,SD,2012,2012,1,7.3,4.91,3.68,1.33,4.91,10.548,10.764,264.96,-0.54,11.050,11.276,277.56,-0.58
Hector Rondon,Det/Mia,2019,2015,5,432.0,8.58,2.73,3.52,0.90,3.503,3.487,92.16,2.87,3.543,3.527,92.91,2.71
Hector Santiago,Pit,2016,2013,4,327.3,8.33,3.93,2.13,0.82,3.853,3.892,103.35,1.07,3.820,3.859,102.07,1.37
Hector Velazquez,Atl/StL,2020,2015,4,245.7,7.40,3.66,2.05,1.61,5.082,5.113,133.17,-2.34,4.873,4.903,127.89,-1.62
Henderson Alvarez,Atl/Hou/SF,2016,2012,5,586.7,4.76,1.92,2.59,0.83,3.977,3.995,105.99,3.88,3.988,4.007,105.95,3.97
Henry Owens,Cle/WAS/Flo,2016,2005,4,282.9,7.63,5.06,1.54,1.69,5.710,5.722,137.49,-3.54,6.839,6.851,163.32,-7.05
Henry Rodriguez,Bal/Ari/Mil,2015,2013,3,88.6,9.03,11.47,0.96,1.73,7.512,7.454,195.09,-3.71,9.240,9.168,239.89,-5.44
Henry Sosa,StL,2012,2008,4,284.8,6.64,4.05,1.89,1.11,4.798,4.831,112.14,0.25,4.808,4.841,112.07,0.30
Hideki Okajima,Tam/Det/MIL/BAL/ARI/SD/LAD,2013,2008,6,444.2,7.82,3.02,2.68,1.03,4.041,4.059,97.51,1.78,3.789,3.796,91.88,3.25
Hiroki Kuroda,Col/Ari/Mia/Tam/CIN,2015,2009,7,1212.6,6.24,2.01,3.18,0.91,3.824,3.796,94.64,14.76,3.926,3.899,97.21,13.29
Hisanori Takahashi,Tam/Ari,2013,2011,3,226.4,8.79,2.98,3.00,0.80,3.401,3.367,85.54,2.28,3.539,3.500,89.05,1.86
Hisashi Iwakuma,Det/Pit/Tex/LAN/Bal,2018,2013,6,1236.1,7.54,1.75,4.94,1.09,3.689,3.675,97.06,12.55,3.523,3.511,92.79,15.74
Hoby Milner,NYN,2020,2015,2,35.4,10.70,3.06,3.50,2.55,5.502,5.595,144.61,-0.68,3.060,3.112,80.42,0.44
Homer Bailey,Det/Tex,2017,2005,9,1493.0,7.35,2.90,2.80,0.99,4.025,3.985,100.25,13.73,4.098,4.056,101.29,13.14
Hong-Chih Kuo,Tex/ChN/CLE/SDP/CLV/SD,2012,2005,7,705.1,10.40,4.24,2.53,0.89,3.713,3.767,85.60,9.47,4.324,4.391,99.14,4.77
Horacio Ramirez,KC/Min,2009,2005,5,724.0,3.70,3.07,1.31,1.08,5.118,5.101,113.02,1.57,4.638,4.623,102.99,6.29
Humberto Sanchez,Bos,2007,2005,2,154.6,6.87,4.66,1.48,1.16,5.069,5.002,108.42,0.74,6.520,6.434,139.46,-1.58
Hunter Strickland,Sea,2019,2015,5,347.3,8.84,2.38,4.01,1.01,3.498,3.534,93.11,2.13,3.967,4.007,105.22,0.07
Huston Street,Cle/Pit/Atl/NYN/DET/CHN/CHC,2017,2005,13,888.4,8.66,2.50,3.69,0.98,3.598,3.607,87.18,8.35,3.503,3.514,85.49,9.26
Hyun-Jin Ryu,LAA/ChN,2020,2014,7,1175.9,7.72,2.14,4.13,1.13,3.825,3.835,101.32,10.31,3.795,3.810,100.28,11.17
Ian Kennedy,SD/Min/NYN/Mia/Tor/LAA/COL,2020,2008,11,1589.0,8.04,2.87,3.29,1.13,4.041,4.041,103.15,12.35,3.935,3.937,100.82,14.39
Ian Krol,SF/StL,2020,2015,6,285.8,9.17,3.59,2.59,0.88,3.641,3.708,97.33,1.15,3.784,3.855,101.47,0.60
Ian Ostlund,HOU,2010,2010,1,81.0,7.89,3.78,2.09,1.78,5.295,5.385,126.28,-0.87,4.670,4.749,111.38,-0.26
Ian Snell,WAS/PIT/COL,2010,2005,6,770.3,7.47,3.62,2.15,1.03,4.330,4.319,97.43,7.45,5.119,5.109,115.11,0.68
Ian Thomas,Mia/LAN,2016,2014,3,159.0,7.87,4.30,1.88,1.13,4.526,4.573,122.36,-0.46,6.173,6.236,166.94,-3.56
Ivan Nova,Ari/Was/Atl/KC,2018,2012,6,856.9,6.53,2.51,2.78,0.83,3.808,3.810,100.01,7.73,4.442,4.441,116.09,1.92
J.A. Happ,Pit/Mia/DET,2020,2010,7,841.6,8.53,2.82,3.13,0.98,3.677,3.690,94.86,8.99,3.153,3.162,81.01,15.11
J.B. Wendelken,Tor,2019,2019,1,28.3,9.85,6.04,1.63,1.27,4.880,4.930,126.98,-0.30,5.720,5.778,148.84,-0.58
J.C. Gutierrez,Atl,2014,2014,1,66.3,9.50,3.53,2.69,1.09,3.850,3.863,102.66,0.09,4.480,4.495,119.46,-0.45
J.C. Romero,StL/KC/KCR/BOS,2011,2005,7,350.5,7.08,5.98,1.22,0.64,4.624,4.605,106.76,-0.32,4.365,4.346,100.61,0.79
J.D. Durbin,WAS,2007,2005,3,246.1,6.22,4.61,1.41,1.79,6.084,6.084,132.69,-3.28,6.731,6.731,147.05,-4.99
J.D. Martin,SF,2011,2010,2,213.4,5.65,2.19,2.58,1.65,5.028,5.148,129.81,-1.32,6.370,6.522,163.97,-4.49
J.J. Hoover,Bos/Tor,2016,2013,4,231.4,9.45,3.38,2.83,1.87,4.924,4.894,131.09,-2.78,4.162,4.135,110.68,-0.45
J.J. Putz,Mia/Det/SF/BOS/FLA/Flo,2015,2005,10,874.3,9.77,2.39,4.71,0.92,3.236,3.224,77.69,13.66,2.966,2.956,70.81,16.71
J.P. Howell,Det/Mia/Tam/SD/SDP,2017,2005,12,757.2,8.57,4.00,2.32,0.88,3.972,4.013,96.64,3.60,3.578,3.614,87.35,7.44
J.R. Graham,Mia,2017,2014,3,78.4,7.24,3.79,1.87,1.15,4.575,4.560,119.61,-0.52,4.828,4.812,126.36,-0.79
J.T. Chargois,LAA/ChA,2020,2015,3,79.9,8.78,4.16,2.24,1.46,4.752,4.764,122.94,-0.69,5.734,5.761,148.67,-1.69
Jace Fry,Tex/Hou,2020,2015,3,90.1,11.50,5.31,2.63,0.30,2.864,2.891,74.52,1.40,3.802,3.844,99.07,0.29
Jack Cassel,PHI,2009,2008,2,268.0,5.68,2.96,1.92,1.11,4.690,4.690,106.76,-0.26,4.636,4.636,105.54,-0.09
Jack Egbert,LAD,2009,2008,2,259.3,6.42,3.85,1.72,0.90,4.506,4.566,104.89,1.74,4.757,4.821,110.53,1.07
Jack Flaherty,Atl,2020,2015,3,266.4,10.58,2.64,4.58,1.08,3.294,3.305,85.24,4.59,3.278,3.289,84.80,4.72
Jack Leathersich,Mia/Tam,2018,2016,3,201.0,11.42,5.51,2.14,0.99,3.928,3.940,104.52,0.11,3.719,3.730,99.02,0.66
Jack Taschner,SEA,2006,2006,1,47.3,6.28,4.56,1.38,1.14,4.965,5.015,115.86,-0.26,3.990,4.030,93.10,0.29
Jacob Barnes,NYA,2020,2015,5,268.3,8.99,4.70,1.96,0.97,4.190,4.149,107.57,-0.28,4.027,3.987,103.36,0.29
Jacob deGrom,Was/SD,2020,2015,6,1064.4,9.50,2.16,4.59,0.88,3.087,3.145,82.45,19.76,2.893,2.948,77.33,22.72
Jacob Lindgren,Pit,2017,2017,1,10.3,8.71,13.94,0.63,0.87,7.254,7.328,189.61,-0.41,6.970,7.040,182.18,-0.38
Jacob Nix,KC,2019,2019,1,30.3,7.42,2.97,2.50,1.19,4.276,4.262,109.80,0.14,5.640,5.621,144.81,-0.33
Jacob Turner,LAA,2019,2019,1,7.7,2.35,2.35,1.00,1.17,5.178,5.266,135.65,-0.11,2.350,2.390,61.56,0.17
Jae Weong Seo,NYM,2006,2006,1,63.7,5.80,3.39,1.71,1.70,5.484,5.577,128.83,-0.75,6.360,6.468,149.41,-1.37
Jaime Barria,Bos,2019,2019,1,35.7,7.07,3.03,2.33,1.01,4.119,4.065,104.70,0.25,6.310,6.227,160.41,-0.60
Jaime Cerda,NYM,2006,2006,1,74.3,6.66,4.36,1.53,1.45,5.262,5.352,123.63,-0.70,4.720,4.800,110.89,-0.23
Jaime Garcia,Oak/KC/Min,2018,2010,9,1391.7,7.53,2.92,2.66,0.85,3.743,3.733,96.52,14.49,3.683,3.673,94.80,15.73
Jaime Schultz,LAA,2019,2019,1,33.0,9.55,5.46,1.75,1.91,5.676,5.772,148.70,-0.68,3.820,3.885,100.07,0.09
Jair Jurrjens,Mil/NYN/ANA/LAA,2012,2005,7,1026.0,5.27,3.01,1.82,0.90,4.428,4.497,105.94,6.73,4.323,4.390,103.59,7.96
Jairo Asencio,SD,2012,2012,1,45.7,8.67,4.53,1.91,0.79,4.044,4.126,101.57,0.08,4.530,4.622,113.79,-0.20
Jairo Diaz,Ari,2020,2015,2,26.0,7.62,3.46,2.20,2.77,6.642,6.555,169.41,-0.81,7.620,7.520,194.33,-1.12
Jake Arrieta,Oak,2019,2013,6,1027.3,8.86,2.85,3.25,0.86,3.429,3.429,90.25,14.57,3.416,3.416,90.08,14.66
Jake Barrett,LAA,2020,2015,5,203.8,8.75,3.89,2.33,1.06,4.099,4.168,109.65,-0.42,3.359,3.417,90.20,1.56
Jake Diekman,Phi/StL/LAA/Bal,2020,2014,7,314.8,10.41,6.58,1.68,0.52,3.831,3.859,101.79,0.63,3.690,3.718,98.08,1.26
Jake Faria,Col/Mil,2018,2016,2,217.4,10.10,3.60,2.80,1.28,3.962,3.793,101.04,1.94,4.764,4.550,120.87,-0.07
Jake McGee,ChN/StL/NYN/WAS,2019,2008,9,524.1,10.25,2.83,4.49,0.98,3.315,3.330,84.59,5.95,3.469,3.481,88.23,5.04
Jake Odorizzi,LAN,2020,2015,6,815.0,8.16,2.84,2.93,1.17,4.025,4.080,107.51,4.86,3.655,3.704,97.62,8.84
Jake Peavy,Hou/TEX/ATL/MIN,2017,2005,13,2426.2,8.46,2.71,3.30,1.06,3.813,3.782,92.22,32.60,4.239,4.206,101.74,20.59
Jake Petricka,Cle,2020,2015,5,225.3,7.31,3.55,2.08,1.08,4.312,4.356,114.24,-0.97,3.918,3.957,104.04,0.22
Jake Westbrook,Cin/Col/Cle/ChA/SD/MIL/ANA/LAA,2014,2005,10,1624.3,4.96,2.74,1.87,0.86,4.349,4.373,102.72,13.49,4.168,4.199,98.27,17.15
Jake Woods,Oak,2009,2005,3,93.0,6.29,5.23,1.20,1.55,5.934,5.934,130.66,-0.71,6.580,6.580,144.35,-1.25
Jakob Junis,Mia,2020,2015,3,128.6,9.44,2.59,3.65,0.84,3.174,3.164,81.65,2.43,3.495,3.483,89.87,1.89
Jalen Beeks,Bos,2020,2015,3,156.6,8.73,2.99,2.99,1.09,3.838,3.788,97.69,0.60,3.213,3.171,81.77,1.87
James Hoey,ARI,2009,2009,1,24.3,8.51,3.33,2.56,1.11,4.147,4.093,94.80,0.13,4.810,4.747,109.96,-0.06
James Hoyt,Tex,2020,2015,6,306.6,10.04,2.85,3.66,1.09,3.492,3.424,89.87,2.39,3.873,3.797,99.21,0.98
James Johnson,ARI,2010,2009,2,151.0,6.32,3.28,1.95,0.48,3.644,3.596,83.92,1.64,2.921,2.883,67.33,2.97
James Karinchak,KC,2020,2015,2,40.6,16.38,9.74,1.68,0.89,4.066,4.053,104.75,0.01,4.430,4.415,114.10,-0.18
James McDonald,LAN/LAD,2013,2010,4,555.3,7.34,3.06,2.44,1.07,4.139,4.195,104.35,3.61,4.278,4.335,107.67,2.72
James Paxton,Ari/ChA,2020,2015,6,824.6,9.25,2.74,3.52,1.10,3.650,3.602,94.75,10.15,3.733,3.684,97.14,9.23
James Pazos,Mia/Mil/Was,2020,2015,4,194.0,9.42,4.41,2.54,1.16,4.232,4.204,109.32,-0.36,3.712,3.681,96.13,0.99
James Russell,ChA,2015,2013,3,161.6,7.52,2.73,3.12,1.45,4.531,4.472,117.28,-0.90,4.396,4.338,113.91,-0.62
James Shields,Bal/StL/Bos/SD/SF/Sea,2017,2005,12,2405.5,7.62,2.15,3.79,1.13,3.918,3.939,96.47,26.94,4.190,4.210,103.03,19.44
Jameson Taillon,Col/Mil,2020,2015,5,659.0,8.02,1.91,4.29,1.26,3.888,3.704,96.11,7.45,4.344,4.139,107.50,4.02
Jamey Wright,LAN/Mil/Min/ATL,2014,2005,5,309.6,6.68,2.88,2.83,1.16,4.378,4.382,106.06,-0.16,4.447,4.450,107.91,-0.44
Jamie Moyer,Cle/Mil/KC/STL/Flo/FLA/PHI/Bos,2011,2005,6,1025.1,5.29,2.88,1.92,1.27,4.936,4.924,111.97,3.69,5.119,5.108,116.65,1.92
Jamie Vermilyea,TBR,2008,2008,1,126.0,4.43,2.50,1.77,1.36,5.200,5.288,119.10,-0.04,3.710,3.773,84.97,2.16
Jamie Walker,COL/Tor/NYY,2009,2005,5,218.6,5.02,1.89,4.89,1.11,4.445,4.290,95.15,1.11,5.721,5.493,121.46,-1.87
Jared Burton,Phi/Cin/Tam/FLA,2015,2008,6,352.9,7.47,3.67,2.21,0.77,3.932,3.932,95.52,1.74,3.723,3.720,89.56,2.86
Jared Fernandez,Ari,2007,2005,2,214.0,3.62,3.03,1.19,1.68,5.997,5.919,128.28,-2.60,6.560,6.474,140.32,-3.89
Jared Hughes,Was/Phi/SD/Tex,2020,2013,8,457.3,5.63,2.40,2.82,0.79,3.888,3.898,102.66,0.65,4.074,4.080,107.50,-0.39
Jared Miller,Mil,2018,2017,2,125.0,9.58,5.18,1.89,1.22,4.567,4.522,118.03,-0.77,3.527,3.492,91.10,0.89
Jaret Wright,Phi,2007,2005,3,546.7,6.04,3.77,1.59,0.66,4.169,4.169,92.22,7.22,5.138,5.138,113.42,1.35
Jarred Cosart,Bos,2018,2017,2,129.0,6.28,4.12,1.52,0.98,4.591,4.530,118.35,-0.44,4.251,4.196,109.63,0.09
Jarrod Parker,Tex,2015,2012,4,505.3,6.82,2.87,2.47,1.03,4.136,4.055,105.82,3.42,3.756,3.683,96.28,6.15
Jarrod Washburn,MIL/ARI/CIN,2010,2005,6,1019.7,5.27,2.42,2.22,1.18,4.657,4.630,104.38,6.45,4.450,4.424,99.81,8.93
Jason Anderson,NYA/NYY,2008,2005,4,324.7,4.93,3.41,1.48,0.97,4.734,4.687,104.50,0.05,4.238,4.196,93.41,2.00
Jason Bergmann,BOS/WAS,2009,2008,2,164.3,6.79,3.61,5.35,1.42,5.135,5.133,116.00,0.10,4.490,4.488,101.26,1.34
Jason Berken,Cle,2011,2011,1,79.3,6.47,2.72,2.38,0.79,3.781,3.819,98.33,0.28,3.740,3.778,97.27,0.32
Jason Bulger,Bos/NYN/SEA/WAS,2011,2008,4,263.6,10.96,4.74,2.31,1.26,4.221,4.228,101.92,0.46,4.095,4.097,99.18,0.88
Jason Christiansen,SF,2006,2006,1,40.3,4.69,4.46,1.05,0.45,4.281,4.384,101.26,0.08,3.570,3.655,84.44,0.43
Jason Davis,NYA/NYY,2009,2005,5,481.0,4.79,3.35,1.45,0.94,4.725,4.678,104.85,0.78,4.526,4.481,100.71,1.94
Jason Frasor,Bal/Hou/StL/Tam/Bos/CLE/CLV/FLA,2016,2005,12,732.1,8.94,3.68,2.71,0.91,3.822,3.838,93.48,4.54,3.836,3.853,94.31,4.40
Jason Grilli,LAN/ChN/Bos/TEX,2017,2009,7,548.0,10.66,2.94,3.90,0.92,3.192,3.162,80.36,6.94,3.826,3.794,96.41,2.55
Jason Hammel,StL/Bos/LAN/Mil/SF/NYN,2018,2009,10,1640.1,7.02,2.40,2.96,1.01,3.912,3.965,101.99,13.60,4.133,4.190,107.60,9.32
Jason Hirsh,HOU,2008,2005,3,509.1,6.49,3.78,1.72,1.26,5.004,5.089,112.12,1.76,4.510,4.587,101.19,4.74
Jason Hursh,SF/KC,2019,2017,3,221.6,6.09,4.43,1.43,0.73,4.381,4.439,115.58,-1.09,3.778,3.831,99.80,0.62
Jason Isringhausen,MIN/SF/CWS/Bal/ANA/TB,2010,2005,6,405.0,7.16,5.16,1.42,0.91,4.753,4.759,107.78,-0.57,5.024,5.033,114.20,-1.81
Jason Jennings,COL,2009,2005,5,709.6,5.44,3.91,1.43,0.95,4.813,4.555,101.10,6.08,4.289,4.059,90.27,10.33
Jason Johnson,SF,2006,2006,1,211.0,4.99,2.09,2.39,0.77,3.887,3.980,91.94,2.82,3.800,3.891,89.88,3.05
Jason Lane,Mil,2015,2015,1,145.0,5.21,1.37,3.82,1.24,4.305,4.262,112.62,0.49,4.840,4.792,126.63,-0.42
Jason Marquis,Phi/CLE/TB/KCR/SF/Pit,2014,2005,9,1087.6,4.52,3.15,1.54,1.09,4.901,4.959,116.62,0.71,4.948,5.005,118.18,0.49
Jason Motte,Atl/Mil/TB/BOS,2017,2009,9,630.3,8.47,2.77,3.36,1.03,3.759,3.748,95.31,3.23,3.798,3.789,96.28,2.98
Jason Schmidt,WAS/CHA/AZD/Ari/SEA/BOS,2010,2005,6,818.3,7.13,3.64,2.05,1.00,4.390,4.343,97.59,8.00,4.698,4.648,104.37,5.46
Jason Stanford,CIN,2006,2006,1,127.0,6.24,2.76,2.26,1.42,4.773,4.758,109.90,0.54,3.970,3.957,91.41,1.73
Jason Vargas,Cle/Phi/Mia/Flo/MIL,2020,2006,8,901.3,6.67,2.40,2.89,1.14,4.156,4.144,106.06,3.37,4.015,4.003,102.45,5.07
Jason Windsor,Pit,2007,2005,2,380.0,7.01,2.75,2.55,0.76,3.814,3.853,83.51,6.84,4.310,4.354,94.36,4.59
Javier Lopez,Sea/Cle/Bal,2016,2008,8,318.7,6.07,3.50,2.11,0.79,4.196,4.177,105.80,-0.08,3.248,3.234,82.16,3.76
Javier Vazquez,Mia/Hou/BOS/Col/ATL,2013,2005,9,1785.9,8.20,2.40,3.58,1.10,3.849,3.797,89.07,26.80,4.218,4.159,97.40,19.12
Javy Guerra,Was/Sea,2013,2012,2,127.0,8.15,4.25,2.02,1.91,5.637,5.646,141.16,-2.24,5.737,5.741,143.50,-2.31
Jay Jackson,Bal/Cin,2020,2012,4,242.7,7.71,3.04,2.49,0.63,3.456,3.443,88.37,2.87,3.338,3.326,85.02,3.30
Jay Witasick,CIN,2006,2006,1,73.0,9.86,4.93,2.00,1.23,4.423,4.409,101.85,0.12,4.930,4.914,113.51,-0.32
Jean Machi,LAN,2016,2014,3,241.6,6.11,2.09,3.15,0.97,3.938,3.992,106.98,-0.17,3.648,3.697,98.85,0.81
Jeanmar Gomez,LAA/Mil/StL,2017,2012,5,605.3,5.89,2.72,2.20,0.98,4.270,4.300,111.47,-0.47,4.283,4.320,111.75,-0.50
Jed Bradley,Mil,2016,2016,1,50.0,8.10,4.14,1.96,0.72,3.788,3.751,103.54,0.05,5.760,5.703,157.45,-1.23
Jeff Bajenaru,MIL,2006,2006,1,98.7,8.85,2.74,3.23,0.73,3.191,3.159,72.97,1.64,3.650,3.614,83.48,1.10
Jeff Beliveau,KC/Pit,2017,2015,3,137.7,10.46,4.32,2.60,0.91,3.645,3.664,97.77,0.53,3.336,3.353,88.98,1.14
Jeff Bennett,CLE/ANA/Col,2010,2005,5,273.0,7.22,4.12,1.80,1.48,5.213,5.023,112.97,-1.03,5.571,5.357,119.96,-2.06
Jeff Brigham,Tor,2020,2015,2,41.4,10.89,3.48,3.13,2.18,5.068,5.119,132.31,-0.55,4.350,4.394,113.55,-0.17
Jeff Francis,Mil/ChA/SD/Bal,2016,2005,11,1911.3,5.78,2.39,2.56,0.97,4.181,4.164,100.44,17.42,3.812,3.796,92.10,25.93
Jeff Fulchino,StL/Was/Ari,2012,2005,4,148.1,7.72,3.22,2.73,1.28,4.458,4.456,108.63,-0.27,5.897,5.896,144.36,-2.84
Jeff Gray,ARI,2010,2010,1,71.0,4.56,2.92,1.57,1.01,4.643,4.582,107.46,-0.09,5.200,5.132,120.35,-0.55
Jeff Harris,COL,2006,2006,1,143.3,5.53,3.27,1.69,1.76,5.591,5.291,122.21,-1.24,4.650,4.401,101.65,0.24
Jeff Karstens,Phi/STL,2014,2009,6,910.3,5.30,1.96,4.90,1.15,4.371,4.383,108.59,3.80,4.021,4.033,99.38,8.07
Jeff Locke,Cin,2018,2016,2,192.0,7.31,2.67,2.74,0.84,3.633,3.621,95.47,2.13,3.044,3.034,80.15,3.66
